"user_id","question_id","idanswers","answer"
"116","1","651","This is Megha, completed my BE in CSE in JVIT. I am a positive thinker, goal oriented. "
"116","27","652","Work and then rest"
"116","49","653","Once i misjudged my mom because of her over caringness. But later got to know it is what true love is."
"116","3","654","Now by finding a suitable job that suits my skill set"
"116","51","655","No comments. I want you to hire me."
"116","36","656","Jquery, struts, hibernate, J2EE"
