"user_id","question_id","idanswers","answer"
"117","1","657","I am Kaptan Singh.i have done B.Tech in CSE."
"117","27","658","By giving bonus and incresing salary based on the performance."
"117","49","659","To understimate the strength of a person."
"117","3","660","To motivate himself for study in bad fincial condtion."
"117","51","661","If you hire me then  i will try to give my best for achieving organisational goal."
"117","36","662","work with creativity"
